Date,Community,Filename,Caller,Chorus,Duration,Duration (B to L) ,Introduction present,Buildup present,Buildup E components,Buildup first half,Buildup second half,Buildup duration,Rate of buildup,Rate of first half,Rate of second half,Acceleration ,Buildup component chosen,Climax present,Climax components,Climax screams,Prop of screams,Durclx,Climax scream chosen,Letdown present,Letdown components,Drumming,Drumming duration,Drum beats,Rate of beats,Beats in climax,Beats after climax,Beats before climax,Non linearities,Time,Context,call,duration,durat2,select,F0start,F0end,F0max,F0min,F0mean,lmmean,lmmax,F0loc,trfak,trmean,trmax,Pfstart       ,Pfend,Pfmax,Pfmin,Pfmean       ,Pfmaxamp,Pfminamp,Pfmaxloc,Pfminloc,Pfmaxdif,noise_mean,noise_max,call,duration,durat2,select,F0start,F0end,F0max,F0min,F0mean,lmmean,lmmax,F0loc,trfak,trmean,trmax,Pfstart       ,Pfend,Pfmax,Pfmin,Pfmean       ,Pfmaxamp,Pfminamp,Pfmaxloc,Pfminloc,Pfmaxdif,noise_mean,noise_max,range
6/4/11,Kanyawara,1326,LK,N,8.74,5.4,Y,Y,7,3,4,1.92,3.645833333,3.125,4.166666667,1.041666667,BE4,Y,6,3,0.5,2.95,CS2,Y,1,N,,,,,,,D,8:11,Feed,1326_BE4.lma,232.0029,0,no,235,258,305,211,253,4,38,0.13,0.01,13,61,235,258,305,211,253,258,235,0.48,0,94,0.22,0.42,1326_CS2.lma,594.6741,0,no,540,540,1127,540,901,8,85,0.29,-0.04,193,459,493,540,2231,376,933,587,611,0.87,0.95,1127,0.17,0.27,587
6/3/11,Kanyawara,1327,ST,N,7.97,2.84,Y,Y,2,1,1,0.83,2.409638554,2.409638554,2.409638554,0,BE1,Y,2,2,1,1.69,CS2,Y,1,N,,,,,,,Y,8:17,Feed,1327_BE1.lma,365.3379,0,no,564,305,564,235,329,7,108,0,-0.02,49,202,869,305,916,235,403,282,305,0.29,1,681,0.18,0.44,1327_CS2.lma,842.6772,0,no,822,775,822,587,762,5,94,0,0,39,172,822,1526,1550,587,835,751,822,0.71,0,822,0.12,0.43,235
6/4/11,Kanyawara,1329,AJ,Y,9.45,5.08,Y,Y,4,2,2,1.07,3.738317757,3.738317757,3.738317757,0,BE2,Y,4,4,1,3.56,CS3,Y,1,N,,,,,,,Y,9:58,Travel,1329_BE2.lma,224.0028,0,no,564,329,564,235,353,11,127,0,-0.02,67,194,587,634,658,235,436,329,658,0.49,0.88,376,0.21,0.38,1329_CS3.lma,880.011,0,no,986,1127,1362,681,1217,9,254,0.5,0,119,528,986,1127,2583,681,1255,1268,1127,0.19,1,1292,0.16,0.31,681
6/3/11,Kanyawara,1333,AJ,N,8.49,4.37,Y,Y,4,2,2,1.97,2.030456853,2.030456853,2.030456853,0,BE2,Y,2,2,1,1.42,CS2,Y,2,N,,,,,,,D,10:00,Feed,1333_BE2.lma,392.0049,0,no,305,352,423,235,343,6,38,0.63,0.02,35,90,305,352,1174,235,371,305,352,0.32,1,845,0.15,0.42,1333_CS2.lma,744.0093,0,no,681,986,1268,658,1116,9,183,0.27,-0.01,135,495,611,986,3405,282,1201,1221,282,0.64,0.93,2254,0.22,0.37,610
11/27/10,Kanyawara,1337,TJ,N,9.39,2.52,Y,N,0,0,0,0,0,0,0,0,,Y,2,2,1,2.1,CS2,Y,1,N,,,,,,,N,6:49,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337_CS2.lma,746.676,0,no,845,1127,1198,728,1083,7,178,0.2,-0.01,95,320,845,564,1198,470,1024,1198,564,0.32,1,681,0.22,0.29,470
6/4/11,Kanyawara,1341,YB,N,7.87,5.3,Y,N,0,0,0,0,0,0,0,0,,Y,5,5,1,5.3,CS4,N,0,N,,,,,,,N,11:17,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341_CS4.lma,800.01,0,no,681,751,1339,681,1220,4,235,0.48,-0.02,102,610,681,751,2701,681,1371,1057,681,0.03,0,1362,0.14,0.4,658
11/27/10,Kanyawara,1342,TJ,N,8.24,4.51,Y,Y,2,1,1,0.96,2.083333333,2.083333333,2.083333333,0,BE1,Y,1,1,1,0.34,CS1,Y,6,N,,,,,,,N,7:11,Feed,1342_BE1.lma,384.0048,0,no,282,282,282,258,277,1,9,0,0,8,22,282,282,282,258,277,282,282,0.69,1,23,0.25,0.63,1342_CS1.lma,312.0039,0,no,681,658,1362,658,1134,23,258,0.43,-0.05,218,518,681,658,1362,658,1134,1339,1339,0.6,0.89,634,0.24,0.4,704
11/27/10,Kanyawara,1349,TJ,N,8,3.24,Y,Y,3,1,1,1.43,2.097902098,1.398601399,1.398601399,0,BE2,Y,1,1,1,0.65,CS1,N,3,N,,,,,,,Y,7:21,Feed,1349_BE2.lma,288.0036,0,no,258,329,352,258,311,2,9,0.52,0.02,21,54,258,329,352,258,311,329,329,0.47,1,23,0.21,0.47,1349_CS1.lma,642.6747,0,no,728,775,1620,728,1177,19,479,0.75,-0.09,194,707,634,775,3945,634,1432,1432,775,0.28,1,2607,0.22,0.42,892
11/27/10,Kanyawara,1353,TJ,N,9.17,4,Y,Y,3,1,2,1.77,1.694915254,1.129943503,2.259887006,1.129943503,BE2,Y,1,1,1,0.56,CS1,Y,4,N,,,,,,,N,7:29,Feed,1353_BE2.lma,325.3374,0,no,423,352,423,282,334,4,38,0,-0.01,31,76,869,352,869,282,375,352,869,0.69,0,493,0.39,0.65,1353_CS1.lma,568.0071,0,no,681,822,1339,681,1185,6,103,0.3,-0.02,166,556,681,634,4039,634,1271,1339,634,0.58,1,2701,0.21,0.31,658
3/29/11,Kanyawara,1356,PG,Y,7.35,4.56,Y,N,0,0,0,0,0,0,0,0,,Y,4,4,1,4.56,CS3,N,0,N,,,,,,,N,17:09,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356_CS3.lma,973.3455,0,no,869,1268,1268,798,1197,4,129,0.38,0,68,400,869,2513,2536,798,1324,1245,1268,0.36,1,1268,0.48,0.76,470
6/5/11,Kanyawara,1363,AJ,N,6.84,3.51,Y,Y,3,1,1,1.16,2.586206897,1.724137931,1.724137931,0,BE2,Y,2,2,1,2.35,CS2,N,0,N,,,,,,,N,8:20,Feed,1363_BE2.lma,218.6694,0,no,258,470,564,211,306,12,178,0.89,0.06,20,213,94,1644,2677,94,615,305,1644,0.46,1,1268,0.32,0.58,1363_CS2.lma,965.3454,0,no,399,423,939,399,691,12,193,0.09,-0.03,98,404,399,423,2231,399,843,587,399,0.66,0,1127,0.11,0.31,540
11/27/10,Kanyawara,1366,TJ,N,8.3,5.28,Y,N,0,0,0,0,0,0,0,0,,Y,6,6,1,4.43,CS5,Y,2,N,,,,,,,D,14:48,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366_CS5.lma,696.0087,0,no,1033,728,1479,728,1352,12,291,0.49,-0.01,138,597,1033,658,2818,611,1347,1456,1432,0.44,0.94,2184,0.28,0.45,751
11/27/10,Kanyawara,1367,TJ,N,9.32,4.31,Y,Y,3,1,1,1.72,1.744186047,1.162790698,1.162790698,0,BE2,Y,1,1,1,0.8,CS1,Y,4,N,,,,,,,N,14:50,Feed,1367_BE2.lma,338.6709,0,no,211,282,305,211,274,1,9,0.52,0.02,16,31,211,282,305,211,274,282,282,0.48,1,23,0.48,0.73,1367_CS1.lma,765.3429,0,no,728,798,916,517,613,8,160,0.9,0.01,59,288,728,798,1667,658,1204,1597,798,0.85,1,728,0.23,0.36,399
6/5/11,Kanyawara,1371,ST,N,10.91,4.42,Y,Y,5,2,2,2.15,2.325581395,1.860465116,1.860465116,0,BE3,Y,2,2,1,2.01,CS1,Y,1,N,,,,,,,Y,8:57,Travel,1371_BE3.lma,317.3373,0,no,258,211,305,211,258,3,47,0.1,0,25,52,258,94,305,94,247,235,94,0.27,1,141,0.29,0.5,1371_CS1.lma,773.343,0,no,446,798,798,423,553,11,183,0.01,0.02,68,299,1714,1010,1714,470,836,845,1010,0.09,1,1245,0.18,0.34,375
6/5/11,Kanyawara,1384,ST,Y,NA,NA,NA,Y,NA,NA,NA,NA,,,,,,Y,1,1,1,0.6,CS1,Y,1,N,,,,,,,N,10:43,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384_CS1.lma,658.6749,0,no,751,822,892,658,823,5,52,0.76,0.02,32,116,751,822,892,658,823,869,822,0.53,1,117,0.14,0.39,234
12/7/10,Kanyawara,1406,PG,N,9.05,7.59,Y,Y,6,2,3,2.66,2.255639098,1.503759398,2.255639098,0.751879699,BE3,Y,3,1,0.333333333,1.25,CS1,Y,10,N,,,,,,,Y,8:47,Travel,1406_BE3.lma,333.3375,0,no,282,235,376,211,235,4,66,0.8,0.02,27,121,164,235,282,164,213,235,235,0.31,1,94,0.27,0.54,1406_CS1.lma,376.0047,0,no,587,751,822,587,725,6,38,0.65,0.06,30,108,587,751,822,587,725,728,751,0.44,1,94,0.12,0.18,235
4/11/11,Kanyawara,1412,ES,N,10.98,6.78,Y,N,0,0,0,0,0,0,0,0,,Y,9,4,0.444444444,6.43,CS2,Y,1,N,,,,,,,D,6:43,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412_CS2.lma,621.3411,0,no,751,681,1409,681,1167,11,113,0.31,-0.02,189,542,751,658,2701,658,1200,1174,728,0.74,0.03,1386,0.7,0.88,728
12/8/10,Kanyawara,1429,ES,N,10.16,8.63,Y,Y,8,4,4,3.26,2.45398773,2.45398773,2.45398773,0,BE4,Y,5,4,0.8,2.69,CS1,Y,7,N,,,,,,,"Y, D",11:30,Travel,1429_BE4.lma,232.0029,0,no,258,329,329,258,289,2,19,0.98,0.02,16,42,258,329,329,258,289,305,329,0.6,1,47,0.21,0.4,1429_CS1.lma,594.6741,0,no,822,916,1573,822,1282,14,263,0.8,0.08,130,581,822,916,1573,822,1282,1198,916,0.18,1,658,0.21,0.27,751
12/12/10,Kanyawara,1444,LK,N,11.71,8.67,Y,Y,7,3,4,3.53,1.983002833,1.699716714,2.266288952,0.566572238,BE5,Y,3,2,0.666666667,1.84,CS1,Y,8,Y,0,1,,0,1,0,"Y, D",12:30,Travel,1444_BE5.lma,296.0037,0,no,211,235,258,211,229,2,12,0.54,0.01,13,29,188,235,258,188,227,235,188,0.49,0,47,0.61,0.88,1444_CS1.lma,432.0054,0,no,587,1174,1174,564,779,12,407,1,-0.03,140,445,587,1174,1174,564,779,963,1174,0.48,1,611,0.29,0.48,610
4/15/11,Kanyawara,1499,TJ,N,8.81,4.14,Y,Y,2,1,1,0.94,2.127659574,2.127659574,2.127659574,0,BE1,Y,2,2,1,1.73,CS2,Y,3,N,,,,,,,D,14:32,Feed,1499_BE1.lma,381.3381,0,no,423,423,493,235,354,8,132,0.06,0.01,37,147,564,423,775,235,477,751,376,0.53,0.91,493,0.79,0.97,1499_CS2.lma,722.6757,0,no,822,845,1573,798,1360,23,348,0.19,-0.06,157,733,822,611,1573,564,1303,1550,611,0.35,0.97,611,0.42,0.62,775
4/21/11,Kanyawara,1575,ES,N,6.53,5.74,Y,Y,7,3,4,3.14,2.229299363,1.910828025,2.547770701,0.636942675,BE4,Y,2,2,1,1.17,CS1,Y,4,Y,0.59,3,5.084745763,3,0,0,"Y, D",12:16,Feed,1575_BE4.lma,290.6703,0,no,329,376,376,188,267,5,80,0.94,0.01,45,95,329,376,728,211,275,211,329,0.26,0,423,0.4,0.63,1575_CS1.lma,626.6745,0,no,728,892,1785,705,1094,25,329,0.79,0.13,167,562,493,892,2677,423,1154,939,892,0.35,1,1315,0.24,0.46,1080
4/21/11,Kanyawara,1587,ES,N,7.38,5.22,Y,N,0,0,0,0,0,0,0,0,,Y,6,6,1,5.22,CS5,N,0,N,,,,,,,D,17:50,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587_CS5.lma,872.0109,0,no,1104,751,1362,681,1192,7,183,0.31,-0.01,132,552,1104,751,2701,376,1250,1010,376,0.91,0.04,1362,0.27,0.44,681
4/23/11,Kanyawara,1626,KK,N,7.87,5.25,Y,Y,3,1,1,0.97,3.092783505,2.06185567,2.06185567,0,BE2,Y,8,4,0.5,3.96,CS4,Y,1,N,,,,,,,N,7:01,Travel,1626_BE2.lma,210.6693,0,no,305,188,305,188,283,4,38,0,0,20,91,634,188,634,188,287,282,188,0.41,1,329,0.21,0.45,1626_CS4.lma,562.6737,0,no,611,681,1245,611,990,12,329,0.31,0.01,185,365,540,681,1245,540,974,681,540,0.11,0,376,0.15,0.27,634
4/23/11,Kanyawara,1627,ST,N,7.09,4.83,Y,Y,4,2,2,2.29,1.746724891,1.746724891,1.746724891,0,BE3,Y,1,1,1,0.61,CS1,Y,4,N,,,,,,,N,7:05,Travel,1627_BE3.lma,384.0048,0,no,376,282,493,188,278,11,207,0.08,-0.02,48,194,10239,10239,10239,211,2769,258,10239,0.41,0,10027,0.91,0.96,1627_CS1.lma,341.3376,0,no,705,470,869,305,655,43,286,0.16,-0.02,122,361,705,2043,10239,705,7282,10239,705,0.08,0,9464,0.91,0.94,564
4/23/11,Kanyawara,1649,KK,Y,10.32,7.36,Y,Y,15,8,7,5.88,2.551020408,2.721088435,2.380952381,-0.340136054,BE8,Y,1,1,1,0.75,CS1,Y,2,N,,,,,,,Y,15:57,Feed,1649_BE8.lma,168.0021,0,no,352,258,352,258,299,6,47,0,0.01,26,60,705,728,728,258,441,282,705,0.58,0,423,0.18,0.41,1649_CS1.lma,765.3429,0,no,751,822,1526,751,1215,17,291,0.24,-0.04,214,594,728,822,4344,728,1827,2982,2278,0.52,0.95,1503,0.25,0.35,775
4/23/11,Kanyawara,1653,ST,Y,9.16,8.86,NA,Y,16,9,7,5.66,2.826855124,3.180212014,2.473498233,-0.706713781,BE,Y,3,3,1,3.2,CS2,N,0,N,,,,,,,Y,17:09,Travel,1653_BE.lma,248.0031,0,no,493,329,493,282,369,9,80,0,-0.05,38,137,1362,94,1386,94,661,305,1362,0.27,0,939,0.21,0.52,1653_CS2.lma,930.6783,0,no,611,775,963,587,837,5,56,0.35,0,66,237,611,775,963,587,837,775,611,0.11,0,94,0.12,0.25,376
6/6/11,Kanyawara,1002_2,ST,N,7.44,3.7,Y,Y,4,2,2,1.75,2.285714286,2.285714286,2.285714286,0,BE2,Y,2,2,1,1.96,CS1,N,0,N,,,,,,,N,7:13,Feed,1002_2_BE2.lma,357.3378,0,no,164,235,282,164,249,4,78,0.01,0.01,13,76,94,235,282,94,243,258,94,0.41,0,188,0.2,0.49,1002_2_CS1.lma,890.6778,0,no,329,705,728,305,559,5,80,0.67,0.05,58,177,329,775,2865,305,852,751,775,0.7,1,1902,0.16,0.44,423
6/6/11,Kanyawara,1018_2,ES,N,7.84,5.1,Y,Y,3,1,1,1.17,2.564102564,1.709401709,1.709401709,0,BE2,Y,3,2,0.666666667,2.24,CS1,Y,4,N,,,,,,,,11:05,Travel,1018_2_BE2.lma,202.6692,0,no,399,188,399,188,263,12,125,0,0,18,140,399,2137,2137,235,459,258,2137,0.37,1,1221,0.35,0.59,1018_2_CS1.lma,816.0102,0,no,775,1221,1409,705,1200,11,258,0.46,0.05,126,420,587,1221,2818,564,1349,751,1221,0.08,1,1409,0.21,0.4,704
12/21/10,Kanyawara,1032_2,TJ,N,8.31,5.38,Y,N,0,0,0,0,0,0,0,0,,Y,5,2,0.4,4.57,CS2,Y,2,N,,,,,,,D,7:46,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032_2_CS2.lma,666.675,0,no,1127,1386,1620,1127,1487,5,85,0.16,-0.02,53,406,1127,634,1620,634,1463,1620,634,0.18,1,775,0.32,0.57,493
7/28/11,Kanyawara,1065_2,YB,N,8.65,4.81,Y,N,0,0,0,0,0,0,0,0,,Y,3,3,1,4.81,CS3,N,0,N,,,,,,,N,10:08,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065_2_CS3.lma,1728.0216,0,no,1104,892,1198,564,915,12,362,0.09,0,125,344,1104,892,1198,564,915,1033,892,0.47,1,611,0.16,0.38,634
5/23/11,Kanyawara,1132_2,LK,Y,7.19,5.44,Y,Y,6,3,3,2.19,2.739726027,2.739726027,2.739726027,0,BE3,Y,2,2,1,1.42,CS2,Y,4,N,,,,,,,N,11:26,Feed,1132_2_BE3.lma,248.0031,0,no,164,258,399,164,248,7,66,0.11,0,28,148,470,258,470,211,273,235,470,0.37,0,235,0.28,0.5,1132_2_CS2.lma,517.3398,0,no,611,611,1127,564,878,6,70,0.35,-0.04,174,399,517,611,3851,517,952,611,517,0.89,0,2748,0.16,0.27,563
5/23/11,Kanyawara,1133_2,LK,N,8.9,4.59,Y,Y,5,2,3,2.77,1.805054152,1.444043321,2.166064982,0.722021661,BE3,Y,1,1,1,0.5,CS1,Y,3,N,,,,,,,"Y, D",11:40,Feed,1133_2_BE3.lma,341.3376,0,no,493,329,493,188,246,9,204,0,0,30,250,540,329,986,188,292,211,540,0.18,0,798,0.23,0.49,1133_2_CS1.lma,504.0063,0,no,305,470,517,305,454,4,56,0.27,0.02,28,101,305,470,986,305,463,493,305,0.53,0,587,0.15,0.38,212
7/7/11,Kanyawara,1135_2,PG,N,6.99,3.07,Y,N,0,0,0,0,0,0,0,0,,Y,2,2,1,2.04,CS1,Y,2,N,,,,,,,N,6:55,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135_2_CS1.lma,978.6789,0,no,939,1174,1245,822,1122,4,113,0.81,0.01,56,260,3264,1174,3264,423,1165,1151,3264,0.31,0,2841,0.17,0.37,423
2/25/11,Kanyawara,1143_2,ST,N,7.01,3.29,Y,Y,4,2,2,1.34,2.985074627,2.985074627,2.985074627,0,BE4,Y,2,2,1,1.94,CS1,N,0,N,,,,,,,Y,9:03,Travel,1143_2_BE4.lma,218.6694,0,no,470,423,470,235,347,7,157,0,0.07,19,185,470,423,470,235,347,376,470,0.56,0,235,0.46,0.72,1143_2_CS1.lma,816.0102,0,no,751,845,1033,493,746,10,197,0.11,-0.01,127,270,751,845,2466,493,858,775,1010,0.62,0.12,1503,0.38,0.62,540
11/23/10,Kanyawara,1296_2,LK,N,7.44,5.74,Y,Y,6,3,3,3.13,1.916932907,1.916932907,1.916932907,0,BE3,Y,1,1,1,0.65,CS1,Y,4,N,,,,,,,N,8:34,Feed,1296_2_BE3.lma,304.0038,0,no,211,235,235,211,221,1,12,0.24,0,11,14,211,658,658,188,224,235,658,0.35,1,470,0.36,0.68,1296_2_CS1.lma,269.3367,0,no,493,376,517,376,443,3,28,0.18,-0.05,15,43,493,728,1292,423,729,916,728,0.3,1,869,0.29,0.49,141
11/27/10,Kanyawara,1352_2,TJ,N,8.04,5.66,Y,N,0,0,0,0,0,0,0,0,,Y,8,3,0.375,5.4,CS3,Y,1,N,,,,,,,D,7:27,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352_2_CS3.lma,680.0085,0,no,1010,1268,1456,751,1323,13,235,0.3,-0.03,119,503,1010,1268,2841,658,1320,1245,1268,0.08,1,1432,0.18,0.36,705
3/27/11,Kanyawara,1353_2,PG,Y,9.94,5.68,Y,Y,6,3,3,2.96,2.027027027,2.027027027,2.027027027,0,BE3,Y,2,2,1,1.87,CS1,Y,2,N,,,,,,,Y,14:02,Feed,1353_2_BE3.lma,296.0037,0,no,235,235,258,235,251,1,9,0.2,0,9,22,235,235,258,235,251,258,235,0.43,1,23,0.92,0.98,1353_2_CS1.lma,850.6773,0,no,1010,892,2067,705,1235,13,831,0.17,0.05,91,955,517,2724,2818,517,1367,587,2724,0.04,1,1479,0.59,0.8,1362
6/5/11,Kanyawara,1382_2,TJ,N,6.72,2.3,Y,N,0,0,0,0,0,0,0,0,,Y,2,2,1,1.95,CS1,Y,1,N,,,,,,,N,10:38,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382_2_CS1.lma,872.0109,0,no,634,1198,1221,634,1060,9,230,0.74,0.06,78,336,611,1198,1221,329,1039,587,1198,0.06,1,282,0.19,0.33,587
